ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda;
50;Cama Box Solteiro;Móveis;Casa;61;19/05/2018;50;7;R$ 6.734,00;R$ 4.646,46;R$ 2.087,54;Nordeste;Fernanda;Cancelamento;R$ 53,00;Com Perda;
63;Vestido Social;Roupas;Roupas;37;21/09/2021;63;4;R$ 5.540,00;R$ 4.265,80;R$ 1.274,20;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;19;11/02/2020;62;2;R$ 1.174,00;R$ 633,96;R$ 540,04;Sudeste;Ana;Devolução;R$ 309,00;Com Perda;
34;Microondas Panasonic;Eletrodomésticos;Casa;91;25/03/2016;34;7;R$ 27.055,00;R$ 18.667,95;R$ 8.387,05;Sul;Maria;Cancelamento;R$ 288,00;Com Perda;
42;Sofá 2 Lugares;Móveis;Casa;45;15/09/2015;42;7;R$ 14.679,00;R$ 11.449,62;R$ 3.229,38;Centro-Oeste;Carla;Devolução;R$ 67,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;46;10/06/2021;48;6;R$ 5.382,00;R$ 3.875,04;R$ 1.506,96;Sudeste;Ana;Desconto;R$ 451,00;Com Perda;
12;Smart TV LG 50;TVs;Eletrônicos;78;16/02/2017;12;10;R$ 27.990,00;R$ 15.674,40;R$ 12.315,60;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;96;09/03/2020;65;4;R$ 18.672,00;R$ 14.937,60;R$ 3.734,40;Sudeste;Ana;Desconto;R$ 217,00;Com Perda;
34;Microondas Panasonic;Eletrodomésticos;Casa;99;04/09/2015;34;3;R$ 11.493,00;R$ 5.746,50;R$ 5.746,50;Sul;Bruno;Cancelamento;R$ 131,00;Com Perda;
32;Geladeira Electrolux;Eletrodomésticos;Casa;24;10/08/2018;32;7;R$ 12.320,00;R$ 6.406,40;R$ 5.913,60;Centro-Oeste;Carla;Devolução;R$ 341,00;Com Perda;
10;Motorola G200;Smartphones;Eletrônicos;19;27/06/2024;10;6;R$ 21.978,00;R$ 14.285,70;R$ 7.692,30;Norte;Paula;Desconto;R$ 229,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;32;04/02/2025;35;2;R$ 9.426,00;R$ 5.090,04;R$ 4.335,96;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
95;Switch de Rede;Informática;Informática;41;08/05/2021;95;10;R$ 37.880,00;R$ 23.106,80;R$ 14.773,20;Norte;Juliana;Devolução;R$ 142,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;4;07/10/2023;57;7;R$ 24.297,00;R$ 16.764,93;R$ 7.532,07;Sudeste;João;Sem perda;R$ 0,00;Com Perda;
73;Halter 5kg;Esportes;Esportes;38;26/05/2022;73;6;R$ 16.980,00;R$ 9.169,20;R$ 7.810,80;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
4;Samsung Galaxy S21;Smartphones;Eletrônicos;51;24/06/2019;4;7;R$ 14.469,00;R$ 7.523,88;R$ 6.945,12;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
63;Vestido Social;Roupas;Roupas;69;02/08/2015;63;9;R$ 16.308,00;R$ 10.110,96;R$ 6.197,04;Nordeste;Fernanda;Desconto;R$ 487,00;Com Perda;
84;Caderno Espiral;Papelaria;Papelaria;68;20/09/2024;84;5;R$ 19.590,00;R$ 11.166,30;R$ 8.423,70;Sudeste;Pedro;Devolução;R$ 320,00;Com Perda;
68;Shampoo;Beleza;Beleza;45;28/05/2022;68;9;R$ 28.827,00;R$ 17.584,47;R$ 11.242,53;Sul;Bruno;Devolução;R$ 293,00;Com Perda;
93;Monitor Samsung 27;Informática;Informática;23;12/03/2024;93;9;R$ 14.562,00;R$ 11.067,12;R$ 3.494,88;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
61;Jaqueta de Couro;Roupas;Roupas;52;24/04/2025;61;3;R$ 7.344,00;R$ 4.406,40;R$ 2.937,60;Centro-Oeste;Diego;Cancelamento;R$ 331,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;47;26/09/2016;13;6;R$ 18.612,00;R$ 14.331,24;R$ 4.280,76;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;14;07/05/2022;57;3;R$ 3.189,00;R$ 2.200,41;R$ 988,59;Norte;Paula;Cancelamento;R$ 456,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;76;09/06/2021;17;1;R$ 1.041,00;R$ 551,73;R$ 489,27;Sudeste;João;Sem perda;R$ 0,00;Com Perda;
84;Caderno Espiral;Papelaria;Papelaria;100;25/02/2025;84;5;R$ 4.030,00;R$ 2.256,80;R$ 1.773,20;Norte;Marcos;Sem perda;R$ 0,00;Com Perda;
39;Fogão 5 bocas;Eletrodomésticos;Casa;93;18/02/2017;39;5;R$ 4.770,00;R$ 2.862,00;R$ 1.908,00;Norte;Juliana;Devolução;R$ 351,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;78;11/01/2016;65;10;R$ 29.680,00;R$ 23.447,20;R$ 6.232,80;Sul;Bruno;Cancelamento;R$ 493,00;Com Perda;
15;Smart TV TCL 43;TVs;Eletrônicos;83;06/12/2019;15;7;R$ 1.204,00;R$ 770,56;R$ 433,44;Sudeste;Pedro;Cancelamento;R$ 172,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;44;18/07/2023;65;8;R$ 1.072,00;R$ 557,44;R$ 514,56;Nordeste;Fernanda;Devolução;R$ 66,00;Com Perda;
71;Bola de Basquete;Esportes;Esportes;69;21/10/2022;71;5;R$ 6.025,00;R$ 4.639,25;R$ 1.385,75;Sul;Maria;Desconto;R$ 180,00;Com Perda;
20;Notebook Lenovo ThinkPad;Notebooks;Informática;51;20/12/2025;20;9;R$ 33.669,00;R$ 25.588,44;R$ 8.080,56;Norte;Paula;Desconto;R$ 308,00;Com Perda;
90;Impressora Epson;Informática;Informática;53;20/06/2022;90;7;R$ 14.000,00;R$ 9.660,00;R$ 4.340,00;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;90;04/11/2019;55;1;R$ 550,00;R$ 352,00;R$ 198,00;Norte;Paula;Desconto;R$ 356,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;34;03/12/2015;38;1;R$ 4.965,00;R$ 2.730,75;R$ 2.234,25;Centro-Oeste;Diego;Cancelamento;R$ 58,00;Com Perda;
89;Impressora HP;Informática;Informática;50;06/06/2020;89;5;R$ 11.135,00;R$ 8.685,30;R$ 2.449,70;Nordeste;Carlos;Desconto;R$ 451,00;Com Perda;
79;Pneu Aro 17;Automotivo;Automotivo;2;07/02/2017;79;2;R$ 618,00;R$ 457,32;R$ 160,68;Norte;Paula;Cancelamento;R$ 89,00;Com Perda;
21;MacBook Air;Notebooks;Informática;6;28/11/2022;21;6;R$ 29.118,00;R$ 18.926,70;R$ 10.191,30;Nordeste;Carlos;Devolução;R$ 109,00;Com Perda;
100;Porta Cartão de Couro;Acessórios;Informática;8;05/01/2020;100;3;R$ 14.076,00;R$ 10.416,24;R$ 3.659,76;Centro-Oeste;André;Desconto;R$ 172,00;Com Perda;
80;Óleo de Motor;Automotivo;Automotivo;55;14/05/2019;80;5;R$ 19.220,00;R$ 15.376,00;R$ 3.844,00;Norte;Juliana;Cancelamento;R$ 102,00;Com Perda;
68;Shampoo;Beleza;Beleza;82;22/02/2018;68;1;R$ 3.096,00;R$ 1.671,84;R$ 1.424,16;Norte;Paula;Cancelamento;R$ 474,00;Com Perda;
68;Shampoo;Beleza;Beleza;57;25/03/2020;68;8;R$ 2.032,00;R$ 1.402,08;R$ 629,92;Sul;Lucas;Cancelamento;R$ 134,00;Com Perda;
81;Bateria Automotiva;Automotivo;Automotivo;6;19/06/2017;81;3;R$ 4.425,00;R$ 3.009,00;R$ 1.416,00;Centro-Oeste;André;Desconto;R$ 386,00;Com Perda;
19;Notebook Lenovo IdeaPad;Notebooks;Informática;94;15/11/2020;19;8;R$ 1.416,00;R$ 1.118,64;R$ 297,36;Sul;Bruno;Desconto;R$ 71,00;Com Perda;
16;Smart TV Philips 50;TVs;Eletrônicos;56;15/04/2023;16;5;R$ 15.745,00;R$ 8.029,95;R$ 7.715,05;Nordeste;Rafael;Desconto;R$ 93,00;Com Perda;
29;Webcam HD Logitech;Acessórios;Informática;64;17/03/2024;29;3;R$ 12.390,00;R$ 9.044,70;R$ 3.345,30;Sul;Maria;Devolução;R$ 452,00;Com Perda;
2;iPhone 14;Smartphones;Eletrônicos;34;17/05/2021;2;7;R$ 18.522,00;R$ 9.816,66;R$ 8.705,34;Norte;Marcos;Sem perda;R$ 0,00;Com Perda;
29;Webcam HD Logitech;Acessórios;Informática;23;28/01/2023;29;8;R$ 25.456,00;R$ 17.564,64;R$ 7.891,36;Nordeste;Fernanda;Devolução;R$ 95,00;Com Perda;
2;iPhone 14;Smartphones;Eletrônicos;60;27/08/2019;2;1;R$ 2.772,00;R$ 1.386,00;R$ 1.386,00;Nordeste;Rafael;Cancelamento;R$ 436,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;28;07/07/2021;57;9;R$ 30.555,00;R$ 24.138,45;R$ 6.416,55;Nordeste;Rafael;Cancelamento;R$ 81,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;74;13/12/2021;38;4;R$ 14.512,00;R$ 7.401,12;R$ 7.110,88;Sul;Maria;Devolução;R$ 169,00;Com Perda;
21;MacBook Air;Notebooks;Informática;31;11/11/2019;21;2;R$ 9.836,00;R$ 7.377,00;R$ 2.459,00;Norte;Marcos;Cancelamento;R$ 169,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;30;21/02/2015;9;10;R$ 12.210,00;R$ 8.302,80;R$ 3.907,20;Centro-Oeste;André;Cancelamento;R$ 223,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;84;24/10/2018;57;7;R$ 5.390,00;R$ 4.096,40;R$ 1.293,60;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;24;18/07/2018;33;5;R$ 17.670,00;R$ 12.369,00;R$ 5.301,00;Centro-Oeste;Carla;Cancelamento;R$ 73,00;Com Perda;
80;Óleo de Motor;Automotivo;Automotivo;26;09/10/2021;80;1;R$ 1.923,00;R$ 1.038,42;R$ 884,58;Sul;Lucas;Devolução;R$ 371,00;Com Perda;
100;Porta Cartão de Couro;Acessórios;Informática;22;28/12/2021;100;7;R$ 27.321,00;R$ 21.310,38;R$ 6.010,62;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;41;26/05/2024;8;2;R$ 5.560,00;R$ 4.225,60;R$ 1.334,40;Nordeste;Carlos;Devolução;R$ 263,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;20;21/06/2024;53;1;R$ 2.820,00;R$ 1.438,20;R$ 1.381,80;Centro-Oeste;Carla;Devolução;R$ 80,00;Com Perda;
4;Samsung Galaxy S21;Smartphones;Eletrônicos;43;18/03/2020;4;8;R$ 18.184,00;R$ 12.910,64;R$ 5.273,36;Sudeste;Pedro;Devolução;R$ 481,00;Com Perda;
4;Samsung Galaxy S21;Smartphones;Eletrônicos;79;23/07/2024;4;10;R$ 7.330,00;R$ 5.864,00;R$ 1.466,00;Centro-Oeste;Carla;Devolução;R$ 339,00;Com Perda;
36;Air Fryer Mondial;Eletrodomésticos;Casa;61;21/02/2021;36;9;R$ 25.101,00;R$ 14.056,56;R$ 11.044,44;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
89;Impressora HP;Informática;Informática;13;21/03/2018;89;7;R$ 2.191,00;R$ 1.380,33;R$ 810,67;Centro-Oeste;Carla;Cancelamento;R$ 190,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;34;14/12/2019;62;5;R$ 4.325,00;R$ 2.508,50;R$ 1.816,50;Nordeste;Rafael;Devolução;R$ 158,00;Com Perda;
36;Air Fryer Mondial;Eletrodomésticos;Casa;6;01/12/2019;36;9;R$ 43.479,00;R$ 26.522,19;R$ 16.956,81;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;41;09/08/2019;64;4;R$ 14.188,00;R$ 7.803,40;R$ 6.384,60;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;43;02/10/2016;59;8;R$ 34.336,00;R$ 25.408,64;R$ 8.927,36;Centro-Oeste;Carla;Desconto;R$ 259,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;86;13/10/2017;38;10;R$ 45.500,00;R$ 30.030,00;R$ 15.470,00;Norte;Paula;Desconto;R$ 293,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;41;04/01/2016;9;6;R$ 16.134,00;R$ 10.809,78;R$ 5.324,22;Sudeste;Pedro;Cancelamento;R$ 103,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;90;03/06/2019;55;3;R$ 14.193,00;R$ 7.380,36;R$ 6.812,64;Nordeste;Carlos;Desconto;R$ 282,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;12;07/03/2025;87;7;R$ 13.762,00;R$ 8.257,20;R$ 5.504,80;Nordeste;Carlos;Cancelamento;R$ 82,00;Com Perda;
90;Impressora Epson;Informática;Informática;26;18/04/2015;90;3;R$ 4.740,00;R$ 2.796,60;R$ 1.943,40;Norte;Juliana;Devolução;R$ 172,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;66;11/05/2019;82;9;R$ 9.144,00;R$ 6.949,44;R$ 2.194,56;Norte;Juliana;Desconto;R$ 463,00;Com Perda;
75;Esteira Elétrica;Esportes;Esportes;33;10/08/2016;75;10;R$ 3.620,00;R$ 1.882,40;R$ 1.737,60;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
26;Teclado Logitech;Acessórios;Informática;36;17/06/2020;26;2;R$ 8.980,00;R$ 6.645,20;R$ 2.334,80;Norte;Marcos;Desconto;R$ 353,00;Com Perda;
75;Esteira Elétrica;Esportes;Esportes;91;25/04/2019;75;5;R$ 13.230,00;R$ 9.393,30;R$ 3.836,70;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;61;26/08/2020;56;6;R$ 24.528,00;R$ 12.509,28;R$ 12.018,72;Sul;Bruno;Desconto;R$ 285,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;3;20/04/2021;13;4;R$ 16.076,00;R$ 9.002,56;R$ 7.073,44;Centro-Oeste;Diego;Devolução;R$ 481,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;43;23/05/2015;87;1;R$ 3.106,00;R$ 2.484,80;R$ 621,20;Nordeste;Rafael;Desconto;R$ 403,00;Com Perda;
3;iPhone 15;Smartphones;Eletrônicos;31;09/06/2019;3;10;R$ 39.060,00;R$ 29.295,00;R$ 9.765,00;Centro-Oeste;Diego;Desconto;R$ 258,00;Com Perda;
95;Switch de Rede;Informática;Informática;85;06/06/2024;95;4;R$ 7.456,00;R$ 4.548,16;R$ 2.907,84;Norte;Juliana;Desconto;R$ 236,00;Com Perda;
28;Headset Gamer Logitech;Acessórios;Informática;83;13/12/2021;28;1;R$ 436,00;R$ 270,32;R$ 165,68;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
67;Hidratante Corporal;Beleza;Beleza;13;02/05/2019;67;1;R$ 4.955,00;R$ 3.864,90;R$ 1.090,10;Sul;Maria;Desconto;R$ 397,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;55;03/01/2019;35;1;R$ 2.365,00;R$ 1.466,30;R$ 898,70;Sudeste;João;Cancelamento;R$ 125,00;Com Perda;
97;SSD 500GB;Informática;Informática;76;21/04/2016;97;6;R$ 1.602,00;R$ 801,00;R$ 801,00;Nordeste;Rafael;Devolução;R$ 344,00;Com Perda;
18;Notebook Dell XPS;Notebooks;Informática;35;21/09/2015;18;1;R$ 1.576,00;R$ 898,32;R$ 677,68;Centro-Oeste;Carla;Devolução;R$ 468,00;Com Perda;
80;Óleo de Motor;Automotivo;Automotivo;94;17/06/2020;80;5;R$ 2.315,00;R$ 1.389,00;R$ 926,00;Sul;Lucas;Cancelamento;R$ 64,00;Com Perda;
70;Bola de Futebol;Esportes;Esportes;74;21/10/2023;70;2;R$ 9.202,00;R$ 5.613,22;R$ 3.588,78;Sudeste;Ana;Devolução;R$ 370,00;Com Perda;
6;Samsung Galaxy S23;Smartphones;Eletrônicos;94;14/08/2016;6;4;R$ 18.904,00;R$ 13.043,76;R$ 5.860,24;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
92;Monitor LG 24;Informática;Informática;34;21/11/2025;92;9;R$ 16.848,00;R$ 12.804,48;R$ 4.043,52;Sul;Maria;Devolução;R$ 428,00;Com Perda;
19;Notebook Lenovo IdeaPad;Notebooks;Informática;80;21/03/2016;19;5;R$ 14.920,00;R$ 11.637,60;R$ 3.282,40;Sudeste;João;Sem perda;R$ 0,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;60;14/11/2020;17;8;R$ 8.512,00;R$ 6.384,00;R$ 2.128,00;Sudeste;João;Cancelamento;R$ 484,00;Com Perda;
16;Smart TV Philips 50;TVs;Eletrônicos;7;17/12/2023;16;10;R$ 22.270,00;R$ 11.803,10;R$ 10.466,90;Centro-Oeste;Carla;Cancelamento;R$ 463,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;18;15/05/2017;64;2;R$ 8.638,00;R$ 5.096,42;R$ 3.541,58;Nordeste;Rafael;Devolução;R$ 439,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;85;26/06/2015;35;8;R$ 21.032,00;R$ 14.932,72;R$ 6.099,28;Sudeste;Pedro;Desconto;R$ 402,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;44;14/05/2019;22;3;R$ 8.229,00;R$ 5.101,98;R$ 3.127,02;Norte;Juliana;Devolução;R$ 350,00;Com Perda;
95;Switch de Rede;Informática;Informática;65;05/11/2020;95;2;R$ 1.102,00;R$ 694,26;R$ 407,74;Nordeste;Carlos;Devolução;R$ 264,00;Com Perda;
94;Roteador Wi-Fi;Informática;Informática;15;23/05/2016;94;10;R$ 42.580,00;R$ 33.638,20;R$ 8.941,80;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;49;02/04/2022;99;10;R$ 1.230,00;R$ 811,80;R$ 418,20;Nordeste;Carlos;Devolução;R$ 300,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;24;09/02/2022;55;6;R$ 15.882,00;R$ 9.211,56;R$ 6.670,44;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
36;Air Fryer Mondial;Eletrodomésticos;Casa;76;01/03/2022;36;8;R$ 5.984,00;R$ 4.248,64;R$ 1.735,36;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;57;23/04/2024;56;6;R$ 25.770,00;R$ 14.946,60;R$ 10.823,40;Nordeste;Carlos;Cancelamento;R$ 450,00;Com Perda;
85;Caneta Esferográfica;Papelaria;Papelaria;72;24/12/2019;85;3;R$ 9.516,00;R$ 5.899,92;R$ 3.616,08;Norte;Marcos;Sem perda;R$ 0,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;56;08/08/2020;82;4;R$ 10.980,00;R$ 7.466,40;R$ 3.513,60;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
84;Caderno Espiral;Papelaria;Papelaria;13;19/11/2020;84;7;R$ 14.308,00;R$ 7.869,40;R$ 6.438,60;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
52;Tênis Adidas;Calçados;Calçados;33;08/05/2016;52;4;R$ 17.732,00;R$ 10.284,56;R$ 7.447,44;Sul;Maria;Desconto;R$ 380,00;Com Perda;
44;Mesa de Jantar 4 lugares;Móveis;Casa;58;08/08/2020;44;1;R$ 2.994,00;R$ 2.275,44;R$ 718,56;Norte;Marcos;Cancelamento;R$ 113,00;Com Perda;
97;SSD 500GB;Informática;Informática;91;17/03/2020;97;9;R$ 14.265,00;R$ 8.844,30;R$ 5.420,70;Sudeste;João;Cancelamento;R$ 203,00;Com Perda;
75;Esteira Elétrica;Esportes;Esportes;62;26/07/2019;75;3;R$ 9.336,00;R$ 6.535,20;R$ 2.800,80;Sudeste;João;Devolução;R$ 126,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;59;27/11/2021;22;1;R$ 4.672,00;R$ 2.990,08;R$ 1.681,92;Centro-Oeste;Carla;Devolução;R$ 234,00;Com Perda;
77;Pneu Aro 13;Automotivo;Automotivo;29;04/08/2019;77;9;R$ 14.211,00;R$ 7.958,16;R$ 6.252,84;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
45;Mesa de Jantar 6 lugares;Móveis;Casa;84;21/02/2016;45;8;R$ 22.272,00;R$ 15.144,96;R$ 7.127,04;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
10;Motorola G200;Smartphones;Eletrônicos;50;10/08/2024;10;3;R$ 483,00;R$ 342,93;R$ 140,07;Norte;Juliana;Devolução;R$ 307,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;20;11/03/2023;33;6;R$ 27.162,00;R$ 20.099,88;R$ 7.062,12;Sudeste;Pedro;Devolução;R$ 167,00;Com Perda;
72;Bola de Vôlei;Esportes;Esportes;71;25/10/2024;72;7;R$ 28.203,00;R$ 19.460,07;R$ 8.742,93;Centro-Oeste;André;Cancelamento;R$ 130,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;65;04/12/2024;65;8;R$ 24.960,00;R$ 12.480,00;R$ 12.480,00;Sul;Bruno;Desconto;R$ 494,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;8;26/04/2025;9;10;R$ 37.190,00;R$ 25.661,10;R$ 11.528,90;Nordeste;Rafael;Cancelamento;R$ 214,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;24;03/02/2018;57;10;R$ 39.680,00;R$ 27.379,20;R$ 12.300,80;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;8;28/10/2022;7;10;R$ 23.940,00;R$ 18.433,80;R$ 5.506,20;Norte;Juliana;Desconto;R$ 267,00;Com Perda;
74;Halter 10kg;Esportes;Esportes;87;25/01/2016;74;6;R$ 15.654,00;R$ 8.766,24;R$ 6.887,76;Nordeste;Fernanda;Cancelamento;R$ 56,00;Com Perda;
63;Vestido Social;Roupas;Roupas;20;07/07/2024;63;7;R$ 23.387,00;R$ 14.967,68;R$ 8.419,32;Sudeste;Ana;Cancelamento;R$ 421,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;51;20/08/2025;23;8;R$ 19.696,00;R$ 10.635,84;R$ 9.060,16;Nordeste;Rafael;Devolução;R$ 238,00;Com Perda;
34;Microondas Panasonic;Eletrodomésticos;Casa;7;26/07/2024;34;7;R$ 20.279,00;R$ 10.342,29;R$ 9.936,71;Nordeste;Rafael;Desconto;R$ 115,00;Com Perda;
89;Impressora HP;Informática;Informática;19;21/04/2025;89;3;R$ 12.993,00;R$ 9.744,75;R$ 3.248,25;Nordeste;Rafael;Cancelamento;R$ 390,00;Com Perda;
42;Sofá 2 Lugares;Móveis;Casa;42;23/11/2022;42;5;R$ 14.405,00;R$ 7.490,60;R$ 6.914,40;Sudeste;Ana;Devolução;R$ 144,00;Com Perda;
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;63;03/04/2023;8;8;R$ 15.208,00;R$ 11.101,84;R$ 4.106,16;Sudeste;João;Cancelamento;R$ 355,00;Com Perda;
31;Geladeira Brastemp;Eletrodomésticos;Casa;4;22/10/2015;31;9;R$ 11.664,00;R$ 8.864,64;R$ 2.799,36;Sudeste;Ana;Cancelamento;R$ 468,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;59;07/11/2021;22;3;R$ 14.118,00;R$ 7.623,72;R$ 6.494,28;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;19;15/04/2018;7;6;R$ 5.736,00;R$ 3.326,88;R$ 2.409,12;Sul;Bruno;Desconto;R$ 432,00;Com Perda;
79;Pneu Aro 17;Automotivo;Automotivo;61;12/09/2015;79;1;R$ 4.244,00;R$ 2.503,96;R$ 1.740,04;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
89;Impressora HP;Informática;Informática;18;03/09/2024;89;4;R$ 3.468,00;R$ 2.496,96;R$ 971,04;Nordeste;Fernanda;Desconto;R$ 192,00;Com Perda;
12;Smart TV LG 50;TVs;Eletrônicos;95;26/04/2019;12;4;R$ 14.900,00;R$ 11.473,00;R$ 3.427,00;Sudeste;Ana;Devolução;R$ 326,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;29;07/07/2024;87;2;R$ 9.218,00;R$ 5.162,08;R$ 4.055,92;Sudeste;Pedro;Cancelamento;R$ 489,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;51;04/12/2023;48;1;R$ 3.116,00;R$ 2.087,72;R$ 1.028,28;Sul;Bruno;Devolução;R$ 391,00;Com Perda;
81;Bateria Automotiva;Automotivo;Automotivo;90;19/08/2022;81;5;R$ 1.990,00;R$ 1.353,20;R$ 636,80;Nordeste;Fernanda;Cancelamento;R$ 105,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;95;18/10/2019;13;8;R$ 31.208,00;R$ 24.966,40;R$ 6.241,60;Norte;Juliana;Devolução;R$ 341,00;Com Perda;
68;Shampoo;Beleza;Beleza;94;02/12/2024;68;6;R$ 13.032,00;R$ 9.904,32;R$ 3.127,68;Norte;Juliana;Desconto;R$ 345,00;Com Perda;
76;Bicicleta Ergométrica;Esportes;Esportes;65;14/12/2025;76;9;R$ 23.310,00;R$ 15.151,50;R$ 8.158,50;Sul;Bruno;Cancelamento;R$ 254,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;42;26/04/2020;48;6;R$ 28.452,00;R$ 22.477,08;R$ 5.974,92;Nordeste;Carlos;Desconto;R$ 410,00;Com Perda;
58;Camisa Polo;Roupas;Roupas;56;27/11/2022;58;1;R$ 436,00;R$ 274,68;R$ 161,32;Sudeste;Ana;Devolução;R$ 291,00;Com Perda;
2;iPhone 14;Smartphones;Eletrônicos;77;07/11/2019;2;7;R$ 10.759,00;R$ 5.379,50;R$ 5.379,50;Sudeste;Ana;Desconto;R$ 210,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;100;01/08/2016;22;1;R$ 800,00;R$ 488,00;R$ 312,00;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;98;27/06/2018;40;3;R$ 606,00;R$ 393,90;R$ 212,10;Norte;Marcos;Desconto;R$ 151,00;Com Perda;
31;Geladeira Brastemp;Eletrodomésticos;Casa;14;11/12/2017;31;6;R$ 28.242,00;R$ 19.486,98;R$ 8.755,02;Sudeste;Pedro;Devolução;R$ 437,00;Com Perda;
6;Samsung Galaxy S23;Smartphones;Eletrônicos;25;15/03/2018;6;9;R$ 20.718,00;R$ 14.502,60;R$ 6.215,40;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
